MgrID	education	religion	research_area	professional	pricing_group	race	age_group	gender	selected	rating
490	1	Chrisitan	1	6	6	6	4	male	0	0
490	2	Chrisitan	6	1	5	2	3	female	1	0.666666667
490	2	buddist	6	2	3	4	2	female	0	0.333333333
490	2	muslim	4	4	1	5	5	male	1	0.5
490	2	hindu	5	6	2	3	5	female	0	0.5
490	2	Chrisitan	6	1	1	1	3	male	1	0.5
490	2	Chrisitan	1	5	1	1	5	male	1	0.666666667
490	1	Chrisitan	3	5	6	4	5	female	0	0.333333333
569	1	others	6	3	2	3	4	female	1	0.833333333
569	2	Chrisitan	2	3	6	1	6	female	0	0.5
569	1	hindu	4	4	3	2	1	female	1	0.666666667
569	1	catholic	4	4	6	2	5	female	0	0.333333333
569	2	muslim	4	5	2	6	6	female	0	0.666666667
569	2	hindu	5	1	3	2	4	male	1	0.5
569	2	muslim	2	6	1	2	4	female	0	0.833333333
569	1	others	3	2	1	2	6	male	1	0.166666667
569	2	buddist	2	6	4	3	6	male	0	0.833333333
569	2	muslim	4	1	5	3	3	male	1	0.166666667
569	1	Chrisitan	6	3	4	6	4	female	1	0.833333333
569	2	catholic	6	6	3	2	6	male	0	0.166666667
834	2	hindu	2	4	4	4	5	female	1	0.666666667
834	2	buddist	5	6	1	4	3	male	0	0.5
834	1	buddist	3	1	1	6	4	male	1	0.666666667
834	1	Chrisitan	4	6	2	6	1	female	0	0.5
834	1	hindu	3	4	3	4	5	female	0	0.666666667
834	1	muslim	6	6	3	5	1	male	1	0.5
834	2	muslim	3	5	2	1	6	female	1	0.666666667
834	1	muslim	4	3	1	3	5	male	0	0.5
834	2	Chrisitan	6	2	5	3	6	male	1	0.666666667
834	1	muslim	6	3	5	1	4	female	0	0.5
834	2	muslim	1	3	1	3	6	male	0	0.666666667
834	1	muslim	2	3	4	6	4	male	1	0.5
752	1	buddist	3	5	5	6	5	male	0	0.166666667
752	2	hindu	6	1	6	4	3	female	1	0.833333333
752	2	others	3	6	1	5	5	female	0	0.333333333
752	1	muslim	1	2	4	6	1	male	1	0.666666667
752	1	buddist	4	5	3	2	4	female	0	0.666666667
752	1	buddist	6	3	1	2	3	female	1	0.333333333
752	1	others	4	3	5	5	3	male	0	0.833333333
752	2	others	1	1	4	6	1	male	1	0.333333333
752	1	hindu	3	6	5	6	3	male	1	0.833333333
752	1	buddist	1	4	4	5	2	female	0	0.5
752	2	buddist	3	5	2	5	3	male	1	0.833333333
752	1	Chrisitan	2	5	2	4	2	male	0	0.333333333
882	1	catholic	4	3	4	3	2	male	0	0.333333333
882	1	buddist	5	1	3	3	2	female	1	0.666666667
882	1	muslim	5	1	4	6	3	male	1	0.833333333
882	2	Chrisitan	1	1	6	2	6	female	0	0.5
882	2	others	2	1	3	2	1	female	0	0.833333333
882	2	muslim	1	4	1	6	4	male	1	0.166666667
882	2	others	2	4	6	6	4	male	0	0.333333333
882	2	catholic	3	3	6	2	6	female	1	0.166666667
882	2	Chrisitan	1	2	5	1	3	female	1	0.5
882	1	hindu	3	6	1	3	1	female	0	0.166666667
882	2	muslim	5	4	3	1	1	female	1	0.833333333
882	2	muslim	6	6	5	1	1	female	0	0.166666667
713	1	Chrisitan	2	4	4	4	1	female	0	0
713	1	others	3	3	1	5	6	male	1	0.166666667
713	1	muslim	4	6	2	3	1	male	0	0.166666667
713	1	others	2	2	4	4	1	female	1	0.166666667
713	2	muslim	1	5	5	3	6	male	0	0.333333333
713	2	Chrisitan	3	4	6	4	2	female	1	0.333333333
713	1	buddist	2	1	3	2	4	female	1	0.5
713	1	others	5	5	1	6	3	female	0	0.333333333
713	1	hindu	3	3	4	4	2	female	0	0.333333333
713	2	hindu	6	1	2	6	5	male	1	0.666666667
713	1	others	3	5	4	1	3	male	1	0.333333333
713	1	catholic	3	5	6	2	6	male	0	0.166666667
338	1	hindu	6	1	6	3	4	female	1	0.666666667
338	1	others	2	3	4	3	6	male	0	0.5
338	2	buddist	1	2	1	6	5	male	0	0
338	1	others	6	1	1	2	6	male	1	0.5
338	1	muslim	4	5	4	4	3	male	0	0.333333333
338	2	Chrisitan	4	1	6	2	1	male	1	0.5
338	2	Chrisitan	4	6	2	1	5	male	0	0.5
338	1	catholic	5	3	1	4	1	male	1	0.5
338	2	catholic	2	3	1	1	6	female	0	0.5
338	1	hindu	5	4	1	3	3	male	1	0.666666667
338	2	buddist	2	5	5	4	4	male	0	0.333333333
338	2	Chrisitan	5	6	2	3	2	female	1	0.5
84	2	Chrisitan	2	4	2	1	4	male	0	0.666666667
84	2	muslim	6	2	1	1	3	male	1	0.833333333
84	1	others	6	5	6	3	1	male	1	0.666666667
84	1	others	4	6	4	6	5	female	0	0.5
84	2	hindu	2	6	3	5	5	male	0	0.5
84	1	muslim	3	6	2	1	1	female	1	0.666666667
84	2	others	1	2	3	4	5	male	0	0.5
84	1	hindu	2	1	1	6	1	female	1	0.666666667
84	2	muslim	6	6	2	1	2	male	0	0.666666667
84	1	catholic	4	4	5	2	4	female	1	0.666666667
84	2	hindu	3	6	3	1	5	female	1	0.666666667
84	1	Chrisitan	5	5	2	2	6	male	0	0.5
166	1	others	5	1	3	2	1	male	0	0.333333333
166	2	muslim	5	1	3	2	2	male	1	0.666666667
166	2	others	5	4	1	1	5	female	1	0.666666667
166	2	buddist	3	5	1	4	3	female	0	0.5
166	2	muslim	4	2	4	2	5	male	1	0.833333333
166	1	others	3	2	3	5	6	female	0	0.5
166	2	others	3	1	2	3	2	male	0	0.666666667
166	1	buddist	3	1	3	3	6	female	1	0.833333333
166	2	muslim	5	1	3	4	1	female	1	1
166	1	others	5	1	2	4	6	male	0	0.666666667
166	2	hindu	1	2	4	4	2	female	1	0.5
166	2	catholic	5	3	2	4	3	male	0	0.333333333
756	2	hindu	2	2	3	5	1	female	0	0.333333333
756	1	catholic	6	6	4	5	5	male	1	0.666666667
756	2	buddist	5	2	3	4	2	male	1	0.166666667
756	2	others	6	3	5	4	1	male	0	0.833333333
756	1	catholic	6	1	1	4	6	female	0	0.666666667
756	1	others	2	3	1	6	6	male	1	0.333333333
756	2	hindu	5	3	1	4	5	male	0	0.666666667
756	1	Chrisitan	4	5	1	5	6	female	1	0.5
756	1	others	2	1	2	1	2	female	0	0.166666667
756	2	catholic	4	1	6	6	3	male	1	0.833333333
525	1	buddist	5	1	4	6	3	male	0	0.5
525	2	catholic	1	6	4	5	4	female	1	0.666666667
525	1	hindu	5	2	4	1	6	female	0	0.333333333
525	2	catholic	2	3	1	2	3	female	1	0.666666667
525	2	buddist	1	6	5	4	4	female	1	0.833333333
525	2	others	5	2	6	1	4	female	0	0.666666667
525	1	muslim	1	5	2	6	1	male	0	0.833333333
525	1	buddist	2	4	6	2	1	male	1	0.5
525	1	buddist	3	2	6	6	2	male	0	0.5
525	2	catholic	3	6	2	5	1	female	1	0.833333333
525	2	muslim	3	1	2	4	4	male	1	0.833333333
525	1	Chrisitan	6	3	6	5	5	male	0	0.5
334	1	buddist	3	6	3	5	3	female	0	0.333333333
334	1	catholic	4	3	6	5	1	female	1	0.833333333
334	1	Chrisitan	3	2	6	5	4	male	1	1
334	1	hindu	1	5	2	5	4	female	0	0
334	2	Chrisitan	4	3	1	4	1	male	1	0.833333333
334	2	hindu	1	3	5	3	3	male	0	0.166666667
334	1	hindu	6	4	2	4	3	male	0	0.333333333
334	2	others	4	5	6	1	3	female	1	0.666666667
334	2	catholic	1	3	5	4	4	female	0	0.333333333
334	1	Chrisitan	2	1	4	6	2	male	1	0.5
334	2	hindu	6	5	1	5	3	male	0	0.333333333
334	1	Chrisitan	2	2	2	3	4	female	1	0.666666667
428	2	hindu	1	3	2	4	6	male	1	0.833333333
428	1	others	1	1	6	5	3	female	0	0.333333333
428	2	muslim	5	4	5	5	4	male	1	0.833333333
428	2	hindu	6	4	4	6	5	female	0	0.666666667
428	1	hindu	1	5	3	3	2	female	0	0.333333333
428	1	buddist	6	3	3	6	2	male	1	0.833333333
428	1	catholic	1	6	5	1	4	female	0	0.333333333
428	2	hindu	6	4	2	4	2	male	1	1
428	1	muslim	4	3	2	3	1	male	1	0.833333333
428	2	buddist	3	6	4	3	5	male	0	0.166666667
428	2	muslim	6	2	2	5	5	male	1	0.666666667
428	1	hindu	1	6	6	2	1	female	0	0.166666667
235	1	Chrisitan	6	2	3	4	6	male	1	1
235	1	muslim	3	4	2	4	3	male	0	0.666666667
235	2	muslim	2	3	3	1	1	male	1	1
235	2	buddist	5	1	5	4	5	female	0	0.833333333
235	2	catholic	1	6	6	2	5	female	0	1
235	2	buddist	6	4	3	6	1	female	1	0.833333333
235	1	muslim	5	5	1	6	3	female	0	1
235	1	Chrisitan	2	1	1	6	2	male	1	1
235	1	muslim	2	3	3	3	3	male	0	1
235	2	others	3	2	6	3	5	female	1	1
235	1	catholic	3	2	4	4	4	female	1	1
235	2	catholic	5	1	1	3	3	female	0	1
118	2	catholic	1	3	5	1	2	male	1	0.833333333
118	1	catholic	3	6	5	1	3	female	0	0.5
118	1	Chrisitan	3	1	4	3	6	female	0	0.333333333
118	2	hindu	2	1	5	4	3	male	1	0.833333333
118	1	Chrisitan	5	6	6	1	5	female	1	0.833333333
118	1	Chrisitan	2	3	2	6	2	female	0	0.333333333
118	1	hindu	2	5	4	5	2	male	0	0.333333333
118	1	buddist	2	1	3	5	2	male	1	1
118	2	others	3	3	4	6	1	male	1	1
118	1	hindu	1	4	3	1	3	female	0	0.5
118	1	catholic	5	4	2	6	6	male	0	0.333333333
118	1	catholic	6	5	5	5	1	female	1	1
630	2	Chrisitan	6	1	3	3	6	male	1	0.666666667
630	2	catholic	3	5	2	4	6	female	0	0.166666667
630	1	others	5	5	6	4	5	female	0	0.166666667
630	1	buddist	2	3	1	3	6	female	1	0.666666667
630	1	catholic	6	3	5	6	4	male	0	0.166666667
630	1	buddist	5	2	2	5	3	female	1	0.833333333
630	2	others	4	1	3	4	4	male	1	0.5
630	2	others	5	6	3	3	6	male	0	0.166666667
630	1	hindu	2	1	2	6	6	male	1	0.666666667
630	1	hindu	4	4	3	1	6	female	0	0.5
630	1	hindu	1	2	1	4	5	male	1	0.666666667
630	1	catholic	3	4	6	4	5	female	0	0.166666667
454	1	hindu	2	3	4	4	5	female	1	0.5
454	2	Chrisitan	1	1	1	4	2	male	0	0.333333333
454	2	others	4	3	5	5	5	male	1	0.5
454	2	hindu	6	5	3	4	1	male	0	0.333333333
454	1	muslim	1	1	5	5	1	female	0	0.333333333
454	2	catholic	3	6	6	3	4	male	1	0.5
454	1	others	6	6	3	6	2	female	1	0.5
454	1	catholic	6	6	6	2	5	female	0	0.333333333
454	1	others	6	2	5	2	1	male	1	0.5
454	2	others	6	6	3	4	3	male	0	0.333333333
454	2	Chrisitan	5	5	1	4	4	female	0	0.333333333
454	2	Chrisitan	3	4	1	4	3	male	1	0.5
264	1	Chrisitan	3	5	1	1	2	female	0	0.5
264	2	Chrisitan	2	3	2	3	1	male	1	0.833333333
264	1	hindu	6	5	3	1	3	female	0	0.5
264	2	others	6	4	4	5	4	female	1	0.833333333
264	2	hindu	1	6	5	3	2	female	0	0.333333333
264	1	Chrisitan	6	2	5	5	4	female	1	0.666666667
264	2	buddist	6	6	2	3	6	female	1	0.666666667
264	2	muslim	3	6	6	5	5	male	0	0.333333333
264	2	muslim	5	6	3	5	3	female	0	0.833333333
264	1	hindu	5	4	3	5	4	male	1	0.166666667
264	1	hindu	4	6	2	3	5	female	0	0.833333333
264	1	muslim	6	3	5	2	2	male	1	0.333333333
364	2	others	6	5	6	6	2	male	0	0.5
364	1	hindu	3	6	1	5	1	female	1	0.666666667
364	2	Chrisitan	1	5	4	5	5	male	0	0.333333333
364	2	hindu	6	1	2	2	1	male	1	0.833333333
364	2	muslim	4	1	4	3	2	female	1	0.666666667
364	2	muslim	6	2	6	4	6	male	0	0.166666667
364	1	others	4	6	5	2	1	female	0	0.333333333
364	2	Chrisitan	2	4	5	6	6	male	1	0.5
364	2	others	2	1	1	3	3	male	1	0.666666667
364	2	hindu	4	6	4	3	1	female	0	0.5
364	1	muslim	2	6	3	5	6	female	0	0.5
364	1	others	3	5	2	1	4	female	1	0.666666667
597	2	hindu	2	3	4	2	4	male	1	0.5
597	1	others	6	2	4	2	6	female	0	0.333333333
597	1	Chrisitan	3	3	1	1	2	male	0	0.5
597	2	catholic	3	5	3	3	1	female	1	0.333333333
597	2	buddist	3	3	5	5	5	female	1	0.5
597	1	muslim	5	2	2	6	1	female	0	0.5
597	1	others	3	3	3	5	3	female	0	0.666666667
597	2	hindu	6	1	2	3	3	male	1	0.5
597	2	buddist	4	6	5	2	2	female	1	0.5
597	1	catholic	6	4	6	3	1	female	0	0.5
597	1	buddist	3	2	1	5	1	male	0	0.5
597	2	buddist	4	3	3	3	4	male	1	0.5
131	2	catholic	5	2	4	4	1	female	1	1
131	2	catholic	3	1	1	4	4	male	0	0.666666667
131	1	muslim	5	5	4	6	5	female	1	1
131	1	catholic	2	3	5	6	1	male	0	1
131	1	Chrisitan	5	4	6	5	2	male	1	1
131	1	buddist	4	1	6	2	3	male	0	0.833333333
131	2	buddist	6	6	5	3	6	male	0	0.666666667
131	2	catholic	4	1	2	5	6	male	1	1
131	2	catholic	5	3	3	3	6	male	0	1
131	2	catholic	1	1	2	5	2	male	1	0.666666667
591	2	catholic	2	6	3	6	6	male	1	0.833333333
591	1	buddist	4	1	6	4	6	male	0	0.5
591	2	others	6	5	4	3	5	female	1	0.833333333
591	1	buddist	5	1	3	3	1	male	0	0.666666667
591	2	catholic	5	2	3	1	1	female	1	0.833333333
591	2	Chrisitan	1	3	3	5	2	male	0	0.666666667
591	1	buddist	3	1	5	3	2	female	0	0.666666667
591	1	others	2	6	1	6	2	male	1	0.833333333
591	1	catholic	1	2	6	4	1	male	0	0.5
591	1	hindu	1	6	1	3	6	female	1	0.833333333
591	2	catholic	5	6	5	6	4	male	1	0.833333333
591	1	Chrisitan	2	4	4	2	2	female	0	0.666666667
241	2	catholic	4	2	2	1	1	female	0	0.333333333
241	1	muslim	4	2	1	6	1	female	1	0.833333333
241	1	Chrisitan	6	5	5	5	1	male	1	0.666666667
241	2	buddist	5	6	5	1	3	female	0	0.5
241	2	catholic	1	5	3	3	1	male	0	0.166666667
241	1	buddist	5	2	1	5	1	male	1	0.833333333
241	2	Chrisitan	4	2	2	4	4	male	1	0.833333333
241	1	others	3	2	3	3	4	male	0	0.333333333
241	1	hindu	4	2	6	6	5	male	0	0.166666667
241	2	Chrisitan	6	6	4	3	5	male	1	0.833333333
241	2	Chrisitan	3	5	5	1	4	male	1	0.666666667
241	1	hindu	2	3	5	6	5	male	0	0.333333333
472	2	catholic	6	1	6	3	1	female	0	1
472	2	buddist	4	6	4	2	6	female	1	0.333333333
472	2	buddist	3	2	3	3	4	male	0	0.833333333
472	2	hindu	1	1	1	5	5	male	1	0.333333333
472	2	others	5	6	4	6	2	male	0	0.333333333
472	1	catholic	1	6	5	1	2	male	1	1
472	1	others	2	4	6	6	2	male	1	0.833333333
472	1	hindu	4	4	5	6	6	male	0	0.333333333
472	2	others	6	2	3	1	5	female	0	0.333333333
472	2	buddist	4	4	5	2	5	male	1	0.833333333
472	2	Chrisitan	2	4	6	2	2	male	1	1
472	2	hindu	4	4	4	2	6	female	0	0.166666667
676	2	Chrisitan	1	2	2	3	4	male	1	0.666666667
676	2	muslim	4	2	5	1	3	female	0	0.5
676	1	buddist	4	3	2	6	3	female	1	0.666666667
676	2	catholic	4	5	1	6	3	female	0	0.5
676	2	buddist	3	3	6	3	6	male	0	0.5
676	2	hindu	6	4	2	1	1	male	1	0.666666667
676	2	buddist	6	1	1	5	2	male	0	0.666666667
676	2	others	6	1	4	4	5	male	1	0.333333333
676	1	hindu	4	2	3	5	6	male	1	0.666666667
676	1	hindu	4	5	5	2	4	female	0	0.333333333
676	2	catholic	5	1	3	4	5	male	1	0.666666667
676	1	catholic	3	4	4	1	2	female	0	0.333333333
587	1	Chrisitan	3	1	6	6	3	female	1	0.5
587	1	Chrisitan	5	6	1	6	5	male	0	0.5
587	2	others	1	2	4	3	6	female	0	0.5
587	2	Chrisitan	5	4	6	5	3	male	1	0.5
587	2	Chrisitan	4	4	4	3	1	male	0	0.5
587	1	Chrisitan	6	1	6	6	2	female	1	0.666666667
587	2	buddist	4	5	3	3	2	female	1	0.5
587	1	buddist	2	6	3	6	1	female	0	0.5
587	2	buddist	4	5	3	3	2	male	1	0.5
587	2	Chrisitan	3	6	2	4	6	male	0	0.5
587	2	buddist	2	2	2	2	4	female	1	0.5
587	1	Chrisitan	2	5	2	2	4	male	0	0.5
330	1	hindu	6	5	4	6	3	female	1	0.333333333
330	1	Chrisitan	5	4	2	2	6	male	0	0
330	2	Chrisitan	6	4	1	6	1	male	0	0.166666667
330	2	muslim	5	3	5	3	3	female	1	0
330	2	others	4	2	4	5	5	male	1	0.5
330	1	muslim	2	6	4	3	4	female	0	0
330	1	hindu	5	4	4	5	5	male	1	0
330	2	muslim	6	6	5	6	4	female	0	0
330	1	Chrisitan	3	5	4	6	2	female	1	0
330	2	buddist	3	1	6	2	1	male	0	0
730	1	Chrisitan	1	6	4	5	1	male	1	0.666666667
730	2	catholic	3	4	1	2	6	female	0	0.333333333
730	2	others	4	3	5	4	1	female	1	0.833333333
730	2	catholic	6	5	6	1	4	female	0	0.166666667
730	1	buddist	5	6	5	2	5	female	0	0.5
730	2	hindu	6	2	5	1	4	male	1	0.666666667
730	2	Chrisitan	3	5	2	1	3	male	1	0.833333333
730	2	Chrisitan	4	1	4	2	5	female	0	0.5
730	2	others	2	3	5	5	1	female	0	0.333333333
730	1	catholic	6	4	2	1	6	male	1	0.5
730	1	Chrisitan	2	6	3	3	4	male	1	0.666666667
730	2	others	5	3	5	3	5	male	0	0.333333333
461	1	hindu	3	6	2	1	1	female	0	0.5
461	2	others	5	6	3	5	4	female	1	0.833333333
461	1	hindu	2	5	1	2	5	female	1	0.833333333
461	1	others	6	6	5	3	3	female	0	0.333333333
461	2	others	6	1	1	6	2	female	0	0.5
461	1	muslim	6	4	5	1	2	female	1	0.833333333
461	1	Chrisitan	1	4	6	5	6	male	0	0.333333333
461	1	catholic	5	3	3	5	6	male	1	0.833333333
461	1	catholic	4	6	1	4	6	female	0	0.333333333
461	1	Chrisitan	3	3	5	1	1	female	1	0.833333333
461	1	Chrisitan	2	1	6	6	2	male	0	0.5
461	2	others	5	3	3	4	4	male	1	0.833333333
21	1	others	4	6	6	1	3	female	0	0.333333333
21	2	catholic	3	2	4	2	5	male	1	0.5
21	2	muslim	1	6	5	3	5	female	1	0.666666667
21	1	muslim	5	6	4	5	4	male	0	0.333333333
21	1	others	4	2	1	4	4	male	0	0.5
21	1	buddist	3	6	6	2	6	male	1	0.333333333
21	2	Chrisitan	2	4	6	6	1	male	1	0.666666667
21	1	muslim	1	2	1	6	4	male	0	0.333333333
21	1	buddist	1	5	6	1	1	female	0	0.666666667
21	2	buddist	4	3	6	1	4	female	1	0.333333333
661	1	others	1	6	3	1	5	male	0	0.166666667
661	1	muslim	3	3	3	1	3	male	1	0.333333333
661	1	buddist	4	5	6	3	5	male	1	0.5
661	1	buddist	1	1	1	2	5	female	0	0.333333333
661	2	hindu	4	4	5	6	1	male	0	0.666666667
661	2	Chrisitan	4	3	4	3	1	male	1	0.333333333
661	2	hindu	5	5	4	4	3	male	1	0.333333333
661	2	buddist	3	5	1	6	4	female	0	0.333333333
661	1	others	1	6	3	2	5	male	0	0.5
661	1	others	1	4	3	6	1	male	1	0.166666667
661	1	buddist	2	2	3	3	5	female	0	0.333333333
661	2	buddist	2	1	1	6	2	male	1	0.166666667
101	1	others	1	3	5	4	3	male	0	0.333333333
101	1	buddist	4	5	1	6	5	male	1	0.666666667
101	1	muslim	3	4	5	3	2	female	0	0.333333333
101	2	Chrisitan	4	1	4	6	3	female	1	0.666666667
101	1	muslim	4	5	3	3	4	male	1	0.666666667
101	2	others	5	1	6	1	3	male	0	0.333333333
101	2	others	2	3	1	2	2	male	0	0.333333333
101	1	buddist	1	5	2	5	5	female	1	0.666666667
101	2	hindu	5	1	3	1	4	female	0	0.333333333
101	2	Chrisitan	5	3	3	2	5	female	1	0.666666667
101	2	catholic	6	2	1	6	1	female	0	0.166666667
101	2	buddist	2	3	1	5	3	female	1	0.833333333
441	2	Chrisitan	2	5	4	6	4	male	1	0.666666667
441	2	muslim	1	2	1	2	2	male	0	0.166666667
441	1	Chrisitan	5	5	3	1	2	male	0	0.666666667
441	1	buddist	3	3	3	1	4	male	1	0.5
441	2	muslim	3	4	5	5	2	male	1	0.666666667
441	2	muslim	1	3	1	6	1	male	0	0.166666667
441	2	buddist	1	6	3	6	2	male	1	0.166666667
441	2	others	5	2	1	3	3	female	0	0
441	2	others	5	5	6	2	5	male	0	0
441	1	muslim	2	6	1	1	3	female	1	0.5
441	2	hindu	4	6	4	5	1	female	1	0.5
441	1	others	1	3	1	3	1	female	0	0
734	2	muslim	4	4	2	2	5	male	1	0.5
734	1	others	3	5	6	1	6	female	0	0.333333333
734	1	buddist	3	4	2	5	1	male	0	0.666666667
734	1	catholic	6	3	2	1	2	female	1	0.833333333
734	2	Chrisitan	3	2	6	6	5	female	0	0.666666667
734	2	buddist	6	1	5	3	5	male	1	0.666666667
734	2	buddist	4	6	6	4	4	female	0	0.5
734	1	others	4	4	5	5	3	female	1	0.833333333
734	1	catholic	6	4	5	2	2	female	1	0.833333333
734	2	Chrisitan	4	5	6	1	6	male	0	0.666666667
734	1	hindu	4	4	1	2	2	male	0	0.666666667
734	1	hindu	6	3	4	3	6	male	1	0.666666667
681	2	Chrisitan	4	4	1	6	2	female	0	0.5
681	1	others	6	1	2	4	1	female	1	0.5
681	2	others	4	4	5	6	2	male	1	0.333333333
681	2	muslim	1	1	6	5	4	female	0	0.5
681	1	muslim	3	5	3	6	3	female	0	0.333333333
681	1	others	6	6	2	1	2	female	1	0.333333333
681	2	hindu	5	3	3	4	4	female	1	0.333333333
681	1	catholic	5	4	5	4	5	male	0	0.333333333
681	2	Chrisitan	6	2	6	2	3	male	0	0.5
681	2	hindu	3	1	2	1	5	male	1	0.5
681	2	others	3	4	5	5	1	female	0	0.333333333
681	2	buddist	4	1	6	3	5	female	1	0.5
869	2	hindu	4	2	6	1	2	female	0	0.166666667
869	2	Chrisitan	3	6	4	1	6	male	1	0.333333333
869	1	muslim	2	1	5	1	3	male	1	0.333333333
869	1	catholic	3	3	1	1	6	male	0	0.333333333
869	2	Chrisitan	2	1	4	3	4	male	1	0.5
869	1	others	6	2	4	3	3	female	0	0.333333333
869	1	catholic	1	6	6	6	6	male	0	0
869	2	catholic	1	5	5	2	4	male	1	0.5
869	1	catholic	3	5	5	4	4	female	0	0.166666667
869	2	muslim	4	4	4	3	4	female	1	0.166666667
869	2	Chrisitan	2	1	5	2	3	female	1	0.666666667
869	2	others	5	3	1	2	2	male	0	0.333333333
30	1	hindu	2	4	6	4	4	female	0	0.5
30	2	catholic	2	6	1	2	4	female	1	0.833333333
30	2	Chrisitan	3	6	4	2	6	female	0	0.5
30	1	muslim	4	4	3	5	3	male	1	0.833333333
30	2	muslim	1	6	1	4	2	male	1	0.5
30	1	buddist	1	4	2	3	5	female	0	0.333333333
30	2	catholic	5	3	6	6	6	female	0	0.5
30	1	buddist	6	2	3	6	2	male	1	0.666666667
30	2	Chrisitan	1	4	6	5	4	male	1	0.166666667
30	1	others	1	3	2	6	6	male	0	0
30	1	catholic	2	5	6	5	1	female	1	0.5
30	1	buddist	4	2	6	2	2	female	0	0.333333333
279	2	Chrisitan	1	4	2	3	2	female	1	0.666666667
279	2	muslim	3	3	3	1	4	male	0	0.666666667
279	2	Chrisitan	6	2	3	6	2	female	1	0.833333333
279	1	Chrisitan	5	5	5	5	6	female	0	0.5
279	2	catholic	4	1	5	5	5	female	1	0.666666667
279	2	catholic	2	2	4	1	3	female	0	0.5
279	1	hindu	5	6	3	5	5	female	0	0.166666667
279	2	hindu	4	2	6	1	4	female	1	0.166666667
279	1	hindu	5	4	2	6	6	male	1	0.166666667
279	1	catholic	1	4	1	4	6	female	0	0.166666667
279	2	others	4	6	6	6	5	male	0	0.166666667
279	2	hindu	6	1	3	4	1	male	1	0.5
598	2	muslim	6	5	5	3	4	male	1	0.666666667
598	2	catholic	6	2	6	3	4	female	0	0.166666667
598	1	others	4	3	6	1	3	female	1	0.666666667
598	2	others	4	6	6	5	4	female	0	0
598	2	hindu	3	3	4	4	6	male	0	0
598	2	buddist	2	6	3	1	2	male	1	0
598	1	buddist	1	4	2	5	5	male	0	0
598	1	Chrisitan	4	5	1	6	4	male	1	0.833333333
598	2	Chrisitan	1	2	1	6	3	female	1	0.833333333
598	2	buddist	3	3	2	2	1	female	0	0
598	1	muslim	2	2	3	1	4	female	0	0
598	1	Chrisitan	3	1	2	4	6	male	1	0.333333333
164	1	others	5	6	2	4	5	female	0	0.333333333
164	2	catholic	5	3	1	5	5	female	1	0.5
164	2	others	5	3	4	6	2	female	1	0.5
164	2	muslim	1	5	2	2	4	male	0	0.333333333
164	1	hindu	3	6	3	3	3	female	0	0.666666667
164	1	hindu	4	1	6	3	6	male	1	0.5
164	1	others	2	3	3	1	6	female	0	0.333333333
164	2	catholic	4	2	1	6	2	male	1	0.5
164	1	buddist	1	5	6	4	1	male	1	0.666666667
164	2	others	5	4	1	6	5	female	0	0.166666667
164	2	hindu	5	3	4	3	1	female	1	0.666666667
164	2	muslim	3	1	6	5	4	male	0	0.333333333
208	1	hindu	3	4	4	6	1	female	0	0.5
208	2	others	5	5	6	6	4	male	1	0.666666667
208	1	Chrisitan	1	3	6	1	6	female	1	0.333333333
208	2	catholic	4	2	5	6	2	female	0	0.166666667
208	1	others	6	5	2	4	1	male	0	0.166666667
208	2	others	5	1	1	6	5	female	1	0.5
208	1	catholic	3	1	4	4	4	male	0	0.166666667
208	2	muslim	1	5	3	3	6	male	1	0.5
208	1	muslim	2	2	4	2	4	female	0	0.5
208	2	Chrisitan	6	4	4	3	5	male	1	0.833333333
208	2	catholic	5	6	5	1	1	male	1	0.833333333
208	1	catholic	5	5	4	4	5	male	0	0.333333333
470	2	catholic	2	1	1	5	4	male	1	0.166666667
470	1	buddist	2	5	3	6	1	male	0	0.166666667
470	1	catholic	4	3	4	4	2	female	0	0.5
470	1	Chrisitan	3	5	4	4	1	male	1	0.166666667
470	1	others	2	1	1	4	6	male	0	0.5
470	2	hindu	6	1	4	3	1	male	1	0.166666667
470	2	buddist	2	6	5	1	4	female	0	0.5
470	2	hindu	2	5	4	3	3	male	1	0.333333333
470	2	catholic	5	4	4	4	1	female	1	0.666666667
470	2	catholic	2	3	6	3	3	female	0	0.333333333
470	1	catholic	5	4	6	1	6	female	1	0.166666667
470	1	Chrisitan	1	4	1	5	4	female	0	0
180	1	buddist	3	6	3	3	6	female	1	0.333333333
180	1	buddist	5	6	2	2	5	male	0	0.333333333
180	2	buddist	5	4	2	4	1	male	1	0.666666667
180	1	catholic	1	5	3	4	6	female	0	0.166666667
180	2	others	3	3	3	3	5	female	1	0.666666667
180	2	muslim	2	5	1	6	5	male	0	0.5
180	1	muslim	6	4	1	5	5	male	0	0.666666667
180	2	hindu	3	3	5	3	6	female	1	0.833333333
180	1	catholic	4	6	6	5	5	male	0	0.5
180	1	muslim	3	4	5	2	2	male	1	0.833333333
180	1	others	3	3	3	6	2	female	1	0.666666667
180	2	catholic	3	4	1	2	6	female	0	0.666666667
870	1	buddist	5	1	2	4	5	female	0	0.333333333
870	1	catholic	6	3	4	1	2	male	1	0.833333333
870	1	hindu	6	2	5	5	1	male	1	0.833333333
870	1	muslim	3	3	6	2	6	female	0	0.333333333
870	2	Chrisitan	2	6	6	3	3	female	0	0.333333333
870	2	others	1	4	4	1	5	male	1	0.833333333
